"","contract_id","tier_label","mnthly_prm","ann_ddctbl","copay_max","coin_max","Summary_Score","Star_Rating_Current","Zip_Code"
"37694","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6250
"37695","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6141
"37696","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6488
"37697","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6104
"37698","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6870
"37699","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6890
"37700","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6019
"37701","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6912
"37702","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6042
"37703","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6489
"37704","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6840
"37705","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6537
"37706","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6109
"37707","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6045
"37708","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6145
"37709","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6704
"37710","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6151
"37711","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6403
"37712","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6430
"37713","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6724
"37714","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6133
"37715","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6450
"37716","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6081
"37717","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6901
"37718","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6483
"37719","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6830
"37720","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",10590
"37721","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6447
"37722","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6857
"37723","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6436
"37724","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6881
"37725","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6507
"37726","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6721
"37727","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6052
"37728","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6922
"37729","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6140
"37730","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6064
"37731","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6813
"37732","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6279
"37733","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6925
"37734","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6089
"37735","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6896
"37736","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6029
"37737","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6770
"37738","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6090
"37739","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6040
"37740","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6605
"37741","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6408
"37742","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6703
"37743","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6538
"37744","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6067
"37745","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6126
"37746","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6001
"37747","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6512
"37748","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6784
"37749","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6020
"37750","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6905
"37751","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6850
"37752","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6176
"37753","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6066
"37754","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6431
"37755","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6138
"37756","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6437
"37757","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6716
"37758","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6832
"37759","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6127
"37760","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6119
"37761","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6502
"37762","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6514
"37763","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6855
"37764","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6468
"37765","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6875
"37766","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6103
"37767","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6606
"37768","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6604
"37769","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6487
"37770","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6889
"37771","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6053
"37772","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6134
"37773","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6093
"37774","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6268
"37775","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6856
"37776","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6078
"37777","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6238
"37778","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6503
"37779","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6712
"37780","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6077
"37781","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6525
"37782","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6852
"37783","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6611
"37784","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6914
"37785","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6879
"37786","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6492
"37787","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6519
"37788","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6082
"37789","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6440
"37790","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6531
"37791","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6810
"37792","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6910
"37793","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6880
"37794","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6040
"37795","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6161
"37796","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6199
"37797","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6443
"37798","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6812
"37799","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6860
"37800","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6484
"37801","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6072
"37802","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6702
"37803","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6710
"37804","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6878
"37805","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6237
"37806","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6083
"37807","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6535
"37808","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6084
"37809","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6518
"37810","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6269
"37811","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6816
"37812","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6123
"37813","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6183
"37814","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6701
"37815","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6614
"37816","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6405
"37817","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6511
"37818","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6467
"37819","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6155
"37820","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6108
"37821","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6722
"37822","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6524
"37823","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6920
"37824","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6762
"37825","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6501
"37826","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6251
"37827","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6472
"37828","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6673
"37829","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6482
"37830","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6505
"37831","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6508
"37832","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6838
"37833","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6118
"37834","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6842
"37835","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6011
"37836","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6607
"37837","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6902
"37838","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6096
"37839","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6491
"37840","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6921
"37841","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6059
"37842","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6075
"37843","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6248
"37844","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6002
"37845","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6478
"37846","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6102
"37847","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6494
"37848","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6016
"37849","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6723
"37850","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6156
"37851","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6854
"37852","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6026
"37853","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6080
"37854","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6811
"37855","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6006
"37856","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6073
"37857","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6101
"37858","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6477
"37859","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",10506
"37860","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6154
"37861","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6074
"37862","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6432
"37863","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6493
"37864","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6883
"37865","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6926
"37866","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6708
"37867","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6025
"37868","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6092
"37869","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6076
"37870","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6650
"37871","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6460
"37872","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6023
"37873","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6807
"37874","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6117
"37875","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6107
"37876","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6610
"37877","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6517
"37878","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6829
"37879","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6913
"37880","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6013
"37881","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6836
"37882","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6706
"37883","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6131
"37884","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6454
"37885","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6479
"37886","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6051
"37887","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6858
"37888","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6461
"37889","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6147
"37890","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6111
"37891","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6142
"37892","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6817
"37893","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6265
"37894","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6928
"37895","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6506
"37896","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6035
"37897","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6726
"37898","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6851
"37899","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6907
"37900","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6129
"37901","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6534
"37902","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6401
"37903","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6143
"37904","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6515
"37905","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6105
"37906","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6831
"37907","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6490
"37908","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6110
"37909","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6497
"37910","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6888
"37911","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6150
"37912","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6877
"37913","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6043
"37914","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6804
"37915","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",10509
"37916","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6087
"37917","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6749
"37918","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6720
"37919","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6828
"37920","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6144
"37921","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6725
"37922","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6167
"37923","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6516
"37924","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6504
"37925","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6601
"37926","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6137
"37927","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6153
"37928","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6160
"37929","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6859
"37930","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6043
"37931","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6705
"37932","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6232
"37933","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6132
"37934","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6042
"37935","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6876
"37936","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6088
"37937","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6028
"37938","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6231
"37939","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6106
"37940","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6510
"37941","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6608
"37942","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6927
"37943","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6602
"37944","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6532
"37945","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6030
"37946","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6825
"37947","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6495
"37948","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6853
"37949","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6050
"37950","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6037
"37951","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6533
"37952","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6906
"37953","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6115
"37954","H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating","3",6801
"42364","H0913",5,0,0,88,33,"Overall Star Rating","3",7305
"42365","H0913",5,0,0,88,33,"Overall Star Rating","3",7524
"42366","H0913",5,0,0,88,33,"Overall Star Rating","3",7726
"42367","H0913",5,0,0,88,33,"Overall Star Rating","3",8879
